"activityID" "activityLabels" "subjectID" "tBodyAccelerometer.mean.X" "tBodyAccelerometer.mean.Y" "tBodyAccelerometer.mean.Z" "tBodyAccelerometer.std.X" "tBodyAccelerometer.std.Y" "tBodyAccelerometer.std.Z" "tGravityAccelerometer.mean.X" "tGravityAccelerometer.mean.Y" "tGravityAccelerometer.mean.Z" "tGravityAccelerometer.std.X" "tGravityAccelerometer.std.Y" "tGravityAccelerometer.std.Z" "tBodyAccelerometerJerk.mean.X" "tBodyAccelerometerJerk.mean.Y" "tBodyAccelerometerJerk.mean.Z" "tBodyAccelerometerJerk.std.X" "tBodyAccelerometerJerk.std.Y" "tBodyAccelerometerJerk.std.Z" "tBodyGyroscope.mean.X" "tBodyGyroscope.mean.Y" "tBodyGyroscope.mean.Z" "tBodyGyroscope.std.X" "tBodyGyroscope.std.Y" "tBodyGyroscope.std.Z" "tBodyGyroscopeJerk.mean.X" "tBodyGyroscopeJerk.mean.Y" "tBodyGyroscopeJerk.mean.Z" "tBodyGyroscopeJerk.std.X" "tBodyGyroscopeJerk.std.Y" "tBodyGyroscopeJerk.std.Z" "tBodyAccelerometerMag.mean" "tBodyAccelerometerMag.std" "tGravityAccelerometerMag.mean" "tGravityAccelerometerMag.std" "tBodyAccelerometerJerkMag.mean" "tBodyAccelerometerJerkMag.std" "tBodyGyroscopeMag.mean" "tBodyGyroscopeMag.std" "tBodyGyroscopeJerkMag.mean" "tBodyGyroscopeJerkMag.std" "fBodyAccelerometer.mean.X" "fBodyAccelerometer.mean.Y" "fBodyAccelerometer.mean.Z" "fBodyAccelerometer.std.X" "fBodyAccelerometer.std.Y" "fBodyAccelerometer.std.Z" "fBodyAccelerometer.meanFreq.X" "fBodyAccelerometer.meanFreq.Y" "fBodyAccelerometer.meanFreq.Z" "fBodyAccelerometerJerk.mean.X" "fBodyAccelerometerJerk.mean.Y" "fBodyAccelerometerJerk.mean.Z" "fBodyAccelerometerJerk.std.X" "fBodyAccelerometerJerk.std.Y" "fBodyAccelerometerJerk.std.Z" "fBodyAccelerometerJerk.meanFreq.X" "fBodyAccelerometerJerk.meanFreq.Y" "fBodyAccelerometerJerk.meanFreq.Z" "fBodyGyroscope.mean.X" "fBodyGyroscope.mean.Y" "fBodyGyroscope.mean.Z" "fBodyGyroscope.std.X" "fBodyGyroscope.std.Y" "fBodyGyroscope.std.Z" "fBodyGyroscope.meanFreq.X" "fBodyGyroscope.meanFreq.Y" "fBodyGyroscope.meanFreq.Z" "fBodyAccelerometerMag.mean" "fBodyAccelerometerMag.std" "fBodyAccelerometerMag.meanFreq" "fBodyBodyAccelerometerJerkMag.mean" "fBodyBodyAccelerometerJerkMag.std" "fBodyBodyAccelerometerJerkMag.meanFreq" "fBodyBodyGyroscopeMag.mean" "fBodyBodyGyroscopeMag.std" "fBodyBodyGyroscopeMag.meanFreq" "fBodyBodyGyroscopeJerkMag.mean" "fBodyBodyGyroscopeJerkMag.std" "fBodyBodyGyroscopeJerkMag.meanFreq"
"9114" 6 "LAYING" 7 0.2756714975 -0.0182773081923077 -0.102204856692308 -0.814388372884615 -0.720699787557692 -0.736991381384615 0.839509551923077 -0.129112977519231 0.0635379677807692 -0.984135102115385 -0.964085639230769 -0.94723058 0.0858451659615385 0.00750369128384615 0.00366123142076923 -0.841760629230769 -0.824964664923077 -0.896907009038462 -0.0481989203571154 -0.0632291303653846 0.0830025876730769 -0.840396259423077 -0.806355643076923 -0.750228281269231 -0.0804452008057692 -0.0520264749480769 -0.0704682991211538 -0.876734476730769 -0.918491266730769 -0.879066750769231 -0.751535944423077 -0.809635175 -0.751535944423077 -0.809635175 -0.843979564807692 -0.847057662307692 -0.75132674725 -0.775498092307692 -0.899419518846154 -0.9132519125 -0.825999091730769 -0.759558724038462 -0.802146581538462 -0.810661298269231 -0.720355749980769 -0.725855894728846 -0.107295592988462 -0.0154862571711538 -0.0260959247557692 -0.850301491730769 -0.840774608846154 -0.889820124807692 -0.847299171153846 -0.819924824403846 -0.902542663846154 0.0100658376326923 -0.255520010192308 -0.182788863740385 -0.820727358461538 -0.844228941923077 -0.782754720576923 -0.848105234038461 -0.789166327923077 -0.764153775365385 -0.114667242596154 -0.269554203576923 -0.137163162592308 -0.822639975 -0.832278731153846 0.0538876861134615 -0.846200445384615 -0.848302292019231 0.13457099425 -0.837634572692308 -0.778173894423077 -0.172378580538462 -0.914921012115385 -0.917060635576923 0.0529821691653846
"3271" 1 "WALKING" 8 0.239031353145833 0.00542023822770833 -0.119510702708333 -0.86892559575 -0.782874311229167 -0.797334363479167 0.512561187729167 0.284112404 0.17522187098125 -0.941795040208333 -0.918082206666667 -0.870250253145833 0.0694249415625 0.0123968754833333 0.00669486630295833 -0.896664244916667 -0.876699962708333 -0.93886058625 -0.0205129845364583 -0.0800728892708333 0.10962889875 -0.880037119583333 -0.898871841666667 -0.845123039583333 -0.1077345223875 -0.04423704675 -0.0649036888958333 -0.890234996041667 -0.945697076458333 -0.900569472291667 -0.7941450614375 -0.774262808625 -0.7941450614375 -0.774262808625 -0.900613272708333 -0.890152477291667 -0.83821342625 -0.819713428708333 -0.928043006666667 -0.920380971666667 -0.883541189458333 -0.8156066565625 -0.860538576041667 -0.86380913625 -0.781550363875 -0.783074393770833 -0.15993062469375 0.0106357813770833 -0.00917870185416667 -0.902328665625 -0.881627660625 -0.931629160833333 -0.900445789645833 -0.880050705833333 -0.944956365 0.115181482325 -0.119659199103542 -0.0861414676479167 -0.8525782845625 -0.914442655833333 -0.840196358770833 -0.889917732708333 -0.892540801875 -0.861929315416667 -0.0912587920583333 -0.04906499725625 -0.03330755036875 -0.817956527895833 -0.789998336333333 -0.022374972775 -0.886343528916667 -0.895560292708333 0.197296470210417 -0.859063965833333 -0.827676957583333 -0.112603369125 -0.923744120416667 -0.921627321458333 0.0956012454854167
"4435" 2 "WALKING_UPSTAIRS" 8 0.25934232 -0.0180947238556098 -0.12195227124878 -0.653275709268293 -0.506367147780488 -0.558328395195122 0.632179734390244 -0.0215311363829268 0.156684215826829 -0.968565033658537 -0.945689370731707 -0.900433243658537 0.100449890907317 0.0119343910658537 0.0347167517773171 -0.679481463560976 -0.632569493341463 -0.775905272512195 -0.0157601953365854 -0.053741514302439 0.0371659961463415 -0.732003859243902 -0.661711557463415 -0.643587092736585 -0.100744522553659 -0.0332309556731707 -0.0295145292268293 -0.759568348536585 -0.776164693902439 -0.789514853902439 -0.56024824695122 -0.606460508 -0.56024824695122 -0.606460508 -0.676759713058537 -0.662385636 -0.596621162926829 -0.639409303756098 -0.775055965365854 -0.779604686585366 -0.665727416243902 -0.543324537219512 -0.649982696256098 -0.649834428585366 -0.519250663926829 -0.548704760707317 -0.275915179682927 -0.0433164125560976 -0.0273576414858537 -0.693343903563415 -0.648438419536585 -0.755318587560976 -0.69430875542439 -0.640584866902439 -0.795218081926829 -0.0445375537146342 -0.208412095639024 -0.152134247487805 -0.689928412707317 -0.690932254609756 -0.644612445839024 -0.747492451902439 -0.652306765097561 -0.677282663780488 -0.114092434336585 -0.262710597341463 -0.00334013214390244 -0.606823005243902 -0.669887725839024 0.0282547850243902 -0.644064355756098 -0.691946181219512 0.172057772487805 -0.684207121146342 -0.674225135536585 -0.0871089536121951 -0.778800873902439 -0.797604198536585 0.0545905724560976
"5487" 3 "WALKING_DOWNSTAIRS" 8 0.298082893684211 -0.0164968120026316 -0.109291120947368 -0.566228634052632 -0.450201224973684 -0.416111342 0.692401127631579 0.0352619655789474 -0.0471951337368421 -0.967323018684211 -0.960477066052632 -0.9393206 0.114913644818421 0.0284564883447368 -0.0268305632710526 -0.616068058873684 -0.573026435405263 -0.675224925526316 -0.00565705133394737 -0.0646118948947368 0.0570959491157895 -0.735591159473684 -0.567432633376316 -0.521449691105263 -0.0798323241026316 -0.01428823475 -0.0593275405052632 -0.782743574473684 -0.754920633421053 -0.688171089573684 -0.472373693552632 -0.501252673710526 -0.472373693552632 -0.501252673710526 -0.605506276105263 -0.578301934026316 -0.544166041973684 -0.598758329526316 -0.748521026052632 -0.764886063342105 -0.59502822373421 -0.483527720789474 -0.518410595281579 -0.556216255263158 -0.469221790710526 -0.410287571368421 -0.280891111578947 -0.05500990475 -0.0201722737105263 -0.631831419736842 -0.584257212289474 -0.64430415626579 -0.634141503052632 -0.591137477236842 -0.704999796578947 -0.115256705513158 -0.169797161965 -0.215017148247368 -0.705974414473684 -0.628629704315789 -0.545760455078947 -0.746959543157895 -0.539075781681579 -0.559660849236842 -0.157038491342105 -0.231225320631579 -0.112524758731579 -0.503938702447368 -0.578351997078947 0.0458124511763158 -0.574309806697368 -0.586248021289474 0.182036168144737 -0.655880358131579 -0.631379482473684 -0.0600387940763158 -0.766962589078947 -0.77928056 0.0851633741
"6479" 4 "SITTING" 8 0.278537697608696 -0.0215153901413043 -0.116750369282609 -0.713221539913043 -0.679851188932826 -0.757145051347826 0.351363513043478 0.101719612434783 0.249923670173913 -0.968767481304348 -0.97882357326087 -0.968010354782609 0.0573020008913043 0.0263510617586956 -0.0399070047085217 -0.713225941173913 -0.721036413043478 -0.813649215 0.00747020710869565 -0.116731661847826 0.0796967162391304 -0.771335961978261 -0.781890667608696 -0.772062558093478 -0.0895155804173913 -0.0360836732608696 -0.0460364851369565 -0.753355872543478 -0.827339730652174 -0.812526049130435 -0.687395295043478 -0.715272909152174 -0.687395295043478 -0.715272909152174 -0.728036735391304 -0.725229247891304 -0.725478006143478 -0.756922412934783 -0.804840512391304 -0.819187884565217 -0.725269372747826 -0.688153632802174 -0.765276311304348 -0.710057687782609 -0.6957038085 -0.772685121956522 -0.239659947321739 0.0942728190652174 0.123676004930435 -0.732345744 -0.738031005108696 -0.793461001543478 -0.719406116673913 -0.721340174604348 -0.832645591954348 0.0683185563478261 -0.0978343485804348 0.024341308906087 -0.709352791608696 -0.776307469782609 -0.752353216167826 -0.79144953423913 -0.789394465826087 -0.800238733326087 -0.030684423373913 -0.222822026623913 -0.0510576943652174 -0.703083120715217 -0.768590206521739 0.0165044906478261 -0.71788548926087 -0.736787417326087 0.263959415782609 -0.769040453304348 -0.792319281086956 -0.0588611206456522 -0.822571960217391 -0.828139122608696 0.155748269841304
"7799" 5 "STANDING" 8 0.268873124740741 -0.0183794072435185 -0.116964826925926 -0.622393890759259 -0.509481499572222 -0.599696999481481 0.706830045 0.0680543092222222 0.135482571292037 -0.979737074814815 -0.968558810185185 -0.958611857222222 0.0846243501851852 -0.00665569146685185 -0.0176753276436481 -0.671044880037037 -0.603388140018518 -0.724502489962963 -0.0435930193903704 -0.0779573201803704 0.0639236010185185 -0.682268342222222 -0.657702056444444 -0.663090605111111 -0.0843321703333333 -0.0280908589592593 -0.0540128541062963 -0.69581976062963 -0.732628237635185 -0.744030505 -0.555568464944444 -0.614598877572222 -0.555568464944444 -0.614598877572222 -0.646972515962963 -0.63501593427963 -0.589203149722222 -0.603501422851852 -0.722555258111111 -0.711614272277778 -0.640289707814815 -0.537734687259259 -0.636199812537037 -0.616565762333333 -0.526732742759259 -0.612253253166667 -0.233975064909259 0.0551231744444444 0.0950547709259259 -0.685042922944444 -0.628762714018518 -0.709641659055556 -0.686043438222222 -0.602640931740741 -0.738707164 -0.0579333355925926 -0.184979204925926 -0.128950830277778 -0.633444516814815 -0.676284387777778 -0.645553571451852 -0.700276490555556 -0.650707118407407 -0.701043191024074 -0.0487298983333333 -0.136462885657222 0.0335758423185185 -0.600590115025926 -0.683237456194444 0.163250856448148 -0.63242125687037 -0.640907525203704 0.232482587988889 -0.62760806437037 -0.657787356814815 0.0146991312422037 -0.719082625422222 -0.722253473481482 0.148918522068519
"9166" 6 "LAYING" 8 0.276768601666667 -0.0212438452148148 -0.104238440001852 -0.381004988407407 -0.322886928094444 -0.385822601555556 0.653388788703704 -0.00627007911111111 0.140109916324074 -0.976220012222222 -0.961805360925926 -0.930464452222222 0.0344318401055556 0.0320512072388889 0.0062583988247963 -0.449572808866667 -0.386666093292593 -0.601584897407407 -0.0919693335835185 -0.0579739862851852 0.0798320671722222 -0.517103228240741 -0.396039589588889 -0.415989566111111 -0.0679547870111111 -0.0569708220472222 -0.0523579011240741 -0.596545848703704 -0.663329415555556 -0.598717150740741 -0.321029899757593 -0.38485926307037 -0.321029899757593 -0.38485926307037 -0.453786743851852 -0.420646867374074 -0.310324434096481 -0.451122607796296 -0.628292403148148 -0.678830643333333 -0.3923120451 -0.317321288018518 -0.459412507962963 -0.378035055115185 -0.369779814592593 -0.39591243362963 -0.248562008661111 0.0622223076298148 0.0973938734444444 -0.453392356074074 -0.414754474722222 -0.557170802407407 -0.496644133962963 -0.399174118240741 -0.645312372777778 -0.116174408222222 -0.237302244237037 -0.0910906700851852 -0.488271186283333 -0.463696737622407 -0.420052177962963 -0.53094300762963 -0.363104450833333 -0.469294842314815 -0.197607033925926 -0.158711132022222 -0.111271503648148 -0.360490461088889 -0.495831669864815 0.113875575590741 -0.406769427164815 -0.443659146240741 0.130791384198148 -0.52386171487037 -0.498257154657407 -0.00218932981111111 -0.671855862962963 -0.711574213703704 0.141386539648148
"3319" 1 "WALKING" 11 0.281305128813559 -0.0108699913677966 -0.106500859101695 -0.678033427050847 -0.527320127455932 -0.677005837966102 0.819776998644068 -0.0558456526152542 0.0129232277118644 -0.96401996779661 -0.928777263898305 -0.914405661694915 0.0517180519152542 -0.00291272577186441 0.00373512850355932 -0.69706086940678 -0.642405023101695 -0.838161423898305 -0.0341674667927119 -0.0663723756610169 0.0948711739813559 -0.713879211355932 -0.781272322542373 -0.705763879661017 -0.0989793429050847 -0.0385543531966102 -0.0372493027983051 -0.727169242711864 -0.858346735084746 -0.722097048610169 -0.610345110026949 -0.614611194840678 -0.610345110026949 -0.614611194840678 -0.71304465440678 -0.675307131440678 -0.649641620016949 -0.674525599508475 -0.799311200169492 -0.816985745254237 -0.679602969377966 -0.563588552879661 -0.735776690338983 -0.678574685774576 -0.540014616488136 -0.673161685084746 -0.173709138542373 -0.0376640790152542 -0.0245918039050847 -0.704022353255932 -0.657843099881356 -0.820812397457627 -0.717874655230508 -0.650913715197237 -0.854520014915254 -0.0455144789661017 -0.287853097422034 -0.179299250440678 -0.676587222644068 -0.792779705084746 -0.66409842440678 -0.727879028644068 -0.777207946949153 -0.749223270677966 -0.154780652508475 -0.214779627677966 -0.0655528315867797 -0.617573007813559 -0.674707322033898 0.0043762138481356 -0.669023838254237 -0.686239582033898 0.11059623849322 -0.724812159830509 -0.699510483 -0.193304688602692 -0.827628431864407 -0.817937837118644 -0.0541845957254237
"4476" 2 "WALKING_UPSTAIRS" 11 0.280202366259259 -0.018405414597963 -0.106811149277778 -0.620017448759259 -0.50463068862963 -0.562661668878704 0.716084765185185 0.00693314360092593 0.0864923414888889 -0.971600099814815 -0.951003654814815 -0.926557944074074 0.092917965712963 0.0181435530001852 -0.0251451081988889 -0.643740874259259 -0.591179008438889 -0.73748923287037 -0.112112910223704 -0.0394838448962963 0.110739574592593 -0.695049276851852 -0.672570894722222 -0.651814907740741 -0.111139440333333 -0.0183266548240741 -0.0587579096481482 -0.714314456037037 -0.747323929277778 -0.742317364462963 -0.548997577203704 -0.571547968555556 -0.548997577203704 -0.571547968555556 -0.639608542185185 -0.611381341909259 -0.584922107292593 -0.640890650935185 -0.73946611987037 -0.746285983851852 -0.630882520407407 -0.533503406740741 -0.629747587192593 -0.616754516314815 -0.521826915440741 -0.562964355053704 -0.239496202477778 0.0291826286777778 0.0317445077592593 -0.660874775611111 -0.628373447616667 -0.720919706009259 -0.657933729203704 -0.578952579074074 -0.752595260240741 -0.0470824524796296 -0.220580540068519 -0.160019635222222 -0.655085918851852 -0.683855534055556 -0.646087546048148 -0.710382694277778 -0.671261853907407 -0.687156403888889 -0.104085841701852 -0.130515636992593 -0.0664741088722222 -0.563965301037037 -0.644871713907407 0.101181293618519 -0.604416288924074 -0.623756398740741 0.137015887553704 -0.676195418037037 -0.681218067611111 -0.0407836306616667 -0.747415618166667 -0.763418592777778 0.147020272425926
"5525" 3 "WALKING_DOWNSTAIRS" 11 0.269558703326087 -0.0155832385676087 -0.118177975634783 -0.531057938213043 -0.450310061347826 -0.51362144376087 0.746015552 -0.0721758236086956 -0.0145239648043478 -0.969629965869565 -0.963458750434783 -0.94849181326087 0.0452345690782609 -0.0046294478278913 0.0550594965891304 -0.574394825782609 -0.564938482826087 -0.70410477 -0.0312591029608696 -0.0595356376086957 0.0797553891304348 -0.69905921526087 -0.702419781304348 -0.576284683478261 -0.115745305680435 -0.0164497928195652 -0.0376241476521739 -0.751500044347826 -0.810244147521739 -0.705720030543478 -0.469121887543478 -0.515476800478261 -0.469121887543478 -0.515476800478261 -0.591590107978261 -0.561293351434783 -0.58834826476087 -0.660485359652174 -0.775924352956522 -0.796008803521739 -0.545148422869565 -0.483242694978261 -0.567707312456522 -0.526964958565217 -0.469273937586957 -0.524077162406522 -0.287136505395652 -0.0605582708586957 0.0166714543636957 -0.599067462434783 -0.594864708521739 -0.678094654586957 -0.587225034843478 -0.561869641477609 -0.729126693478261 -0.151870181804348 -0.301547355180435 -0.207026722956522 -0.665742756195652 -0.718033719565217 -0.586882877173913 -0.711627656434783 -0.69682991584413 -0.613461006065217 -0.148876697258696 -0.183036458447826 -0.137844153126087 -0.506497876304348 -0.596545660978261 0.0450380691956522 -0.557744106804348 -0.569494338043478 0.130586246513043 -0.703717572608696 -0.692158120521739 -0.0406850880869565 -0.794124100268696 -0.813213549717391 0.112529936845652
"6525" 4 "SITTING" 11 0.263509198490566 -0.0170564808698113 -0.120865923735849 -0.353221537367925 -0.251409572528302 -0.469109532088679 0.760722125849057 -0.124768674075472 -0.00184023435283019 -0.959867747735849 -0.953776915849057 -0.94065938 0.1086703338 -0.0280631959962264 -0.000440868884905661 -0.393065883435849 -0.368681069590566 -0.593124541132075 -0.0457452263396226 -0.0713749099886792 0.0949395839113207 -0.500242335888679 -0.555237782622641 -0.504211195584906 -0.0929403230566038 0.000990212277358489 -0.0560377529886792 -0.515388253828302 -0.673323990150943 -0.596655306396226 -0.29225239937717 -0.396652579181132 -0.29225239937717 -0.396652579181132 -0.407869580767925 -0.398712085603774 -0.406373338566038 -0.463512530515094 -0.610680161509434 -0.663526627754717 -0.393654558822641 -0.282963579364151 -0.491431104301887 -0.338757701603774 -0.283609454867925 -0.501261209858491 -0.224152172767925 0.037213938445283 0.128851577164151 -0.425447404028302 -0.405847253207547 -0.559140528132075 -0.413497459718868 -0.371039198813208 -0.626234920676226 -0.0513915250377358 -0.253558246992453 -0.108605372226415 -0.388947223056604 -0.55168238804717 -0.455980315716981 -0.537348037056604 -0.562573952566038 -0.568735656339623 -0.0761506803113208 -0.139226252447359 -0.0323651212232075 -0.355485672037736 -0.516266244339623 0.170990341670943 -0.370378012656981 -0.444630100233962 0.263631877941509 -0.527421969509434 -0.5138363987 -5.56931867924533e-05 -0.663285372962264 -0.690177782622642 0.174320274203019
"7853" 5 "STANDING" 11 0.283735803829787 -0.0192326834248936 -0.0997230841489362 -0.647761655680851 -0.498650909053191 -0.605636730382979 0.75856201106383 -0.0118607146595745 0.119115105787234 -0.972217141276596 -0.943532403191489 -0.950673191914894 0.0722534241489362 0.0492742577051064 0.00459662496978723 -0.69175379306383 -0.640093997914894 -0.753146946234043 0.0105215499 -0.0967193268723404 0.0534990918787234 -0.698919763829787 -0.675924669361702 -0.672171747340426 -0.0832239815531915 -0.0225444630489362 -0.0519904052510638 -0.725548570851064 -0.767221447021277 -0.780872773404255 -0.569423985280851 -0.604199838510638 -0.569423985280851 -0.604199838510638 -0.679389692085106 -0.659505732617021 -0.59519693272766 -0.631996004957447 -0.753593060423404 -0.748654965595745 -0.659350843191489 -0.539507000457447 -0.65461913606383 -0.645320030891489 -0.510672111095745 -0.611557389404255 -0.25954850086383 -0.0635238664893617 -0.0261871628893617 -0.698307522961702 -0.655185457023404 -0.731166570106383 -0.713762342 -0.649702569914894 -0.774245965744681 -0.0460174080074468 -0.288119809106383 -0.180220104465957 -0.655005908595745 -0.694566435448936 -0.67575561887234 -0.715202839574468 -0.670463606319149 -0.701557716448936 -0.159430594412766 -0.206595619957447 -0.0784631955680851 -0.603102210276596 -0.668015455744681 -0.00872865735319149 -0.650508321276596 -0.674429463446809 0.145083518408511 -0.659296079144681 -0.681586958085106 -0.0909267695957447 -0.752526599489362 -0.762329459234043 0.0376884407234043
"9220" 6 "LAYING" 11 0.285406781929825 -0.0209489687877193 -0.109374133531579 -0.613548414561404 -0.557465379175439 -0.620161941947368 0.683018994035088 -0.0985588523157895 0.00571970795438596 -0.967925221754386 -0.953388755087719 -0.929411345438596 0.0515866191526316 0.0159121713233333 0.00223346119929824 -0.648911814410526 -0.630593392982456 -0.772841745263158 -0.0993495702298246 -0.0392234001485965 0.133037760936842 -0.710947890210526 -0.739356048070175 -0.588630716033333 -0.0924298885631579 -0.0476831960807018 -0.0585700092280702 -0.720848328947368 -0.827700994385965 -0.746987961754386 -0.569104899631579 -0.600670526701754 -0.569104899631579 -0.600670526701754 -0.662255646842105 -0.65099490188421 -0.604311534140351 -0.682082415561403 -0.783595536842105 -0.808413419298246 -0.615981601894737 -0.567833718992982 -0.66753727245614 -0.613211358070175 -0.580734869752632 -0.625535085912281 -0.18987610752807 -0.0304827231368421 0.00636216592982456 -0.649768064749123 -0.646636887017544 -0.750046820877193 -0.680905916857895 -0.638522785029825 -0.794793944561404 -0.0303919455438597 -0.254717115187719 -0.110374365350877 -0.653567802087719 -0.747600379649123 -0.622467097666667 -0.73096676654386 -0.737522945789474 -0.616948154414035 -0.17245814854386 -0.185515376605263 -0.151731511298947 -0.596471449961404 -0.66558360168421 0.0521330312333333 -0.627581219736842 -0.685221887070175 0.195968740749123 -0.728353263157895 -0.707732304551403 -0.143182944070175 -0.807244758421053 -0.823902855438597 0.0514026220245614
"3378" 1 "WALKING" 14 0.278063194728814 -0.0129176170142373 -0.113143176822034 -0.253541665693712 -0.163955622169492 -0.437757653491525 0.912533517966102 -0.136498169135593 0.00532915604915254 -0.958930450508475 -0.935574378474576 -0.916778369830508 0.0835065964067797 0.0336713121813559 0.0117087312847458 -0.288463323327119 -0.248272515283051 -0.572435446508475 -0.0447688017381356 -0.0702562713576271 0.0652042734466102 -0.569643120694915 -0.422341156915254 -0.359465145864407 -0.0792259322988136 -0.0404977103220339 -0.0413942149661017 -0.544404335881356 -0.511871313576271 -0.404842866167797 -0.213464436491525 -0.243197995242373 -0.213464436491525 -0.243197995242373 -0.326874619288136 -0.275884442238983 -0.331225441694915 -0.430298544711864 -0.494041820576271 -0.515458562728814 -0.260226152777966 -0.164089056338983 -0.462404108135593 -0.252692544859322 -0.218258544864407 -0.471408767779661 -0.27387958860678 0.0561613444491525 0.140036850359831 -0.303389912974576 -0.295038383514237 -0.533876057288136 -0.337989553337288 -0.248711594944068 -0.609828948474576 -0.185468391322034 -0.378207705813559 -0.11886374129322 -0.473184106864407 -0.385338239474576 -0.280488088135593 -0.602758282762712 -0.452899224461017 -0.447668429491525 -0.0485154719152542 -0.00831491189322034 -0.00503363517457627 -0.196801214047458 -0.389991374320339 0.0770037607644068 -0.251669734479661 -0.31338044120339 0.0643491184542373 -0.424620236516949 -0.539184231627119 0.184530893864407 -0.513183098994915 -0.55538153379661 0.0953922748320339
"4530" 2 "WALKING_UPSTAIRS" 14 0.273049262407407 -0.0190393767703704 -0.11464918012963 -0.693544674537037 -0.596842694194444 -0.641190559383333 0.706632058888889 0.029183880462963 0.116647972488389 -0.981257149444444 -0.966406318888889 -0.956405876111111 0.062833957962963 0.035227828067037 0.0166564565203704 -0.715843363666667 -0.651031167344444 -0.762430239259259 0.00629889766481481 -0.0867367219314815 0.092385373587037 -0.769247392462963 -0.704238393388889 -0.747440687481482 -0.120444056712963 -0.0216144293462963 -0.0685547656885185 -0.723829407 -0.754714935203704 -0.778798036616667 -0.629817779557407 -0.667911358277778 -0.629817779557407 -0.667911358277778 -0.70087322172963 -0.663386193740741 -0.690271298111111 -0.6842564625 -0.760863101944444 -0.742184657296296 -0.711526210425926 -0.61208908222963 -0.684440131711111 -0.68803112 -0.614818085259259 -0.647089888481482 -0.203108844388889 0.0494086249407407 0.111984357583333 -0.7323082335 -0.677267221362407 -0.739431519592593 -0.724104706296296 -0.645654197335185 -0.784400185555556 0.00129574032772222 -0.198061522259259 -0.0135179795744444 -0.710441798037037 -0.706989348888889 -0.727916371037037 -0.78862201962963 -0.708679001481481 -0.778408019148148 -0.0603382930925926 -0.140200748444444 -0.00585208783148148 -0.658764760277778 -0.725093667166667 0.07981252055 -0.661249762278148 -0.669203647759259 0.1776110843 -0.703296376555556 -0.728174354481481 -0.0215825948759259 -0.753317718962963 -0.747392522457407 0.117719800975926
"5571" 3 "WALKING_DOWNSTAIRS" 14 0.271157240533333 -0.0188443154071111 -0.102389236666667 -0.701923102666667 -0.628112064555556 -0.627753574066667 0.836088138533333 -0.0729647708444444 -0.136048449911111 -0.973492380222222 -0.960321876666667 -0.955393964666667 0.0687258830666667 -0.00241112805688889 0.04207581501 -0.743348623466667 -0.709545845822222 -0.783398349488444 -0.0495707607955556 -0.0693015516155556 0.0736166833177778 -0.799751458511111 -0.74766766282 -0.712372313111111 -0.0899053691355556 -0.0435694310244444 -0.0423907866244444 -0.855857924666667 -0.855449126222222 -0.809377896222222 -0.647727862222222 -0.648294969222222 -0.647727862222222 -0.648294969222222 -0.735284872977778 -0.715801599533333 -0.685632382397778 -0.747560247977778 -0.843971006222222 -0.863860407333333 -0.722395538177778 -0.652883223333333 -0.684311088133333 -0.694564217555556 -0.639503926933333 -0.628530737822222 -0.145238164162222 0.00987605137777777 0.0787405466222222 -0.756447002951111 -0.725456813133333 -0.761250569888889 -0.752422240688889 -0.712073587511111 -0.804295977155556 0.0685105625111111 -0.115351162958 -0.0592367660533333 -0.790845631933333 -0.778305386044444 -0.723904088933333 -0.804601845933333 -0.733051782866667 -0.73591887 -0.198582695175556 -0.153209592826667 -0.0608236993466667 -0.648981201088889 -0.702932357333333 0.0806227922688889 -0.709823970822222 -0.725298200551111 0.2796013866 -0.784207009666667 -0.767719565022222 -0.10184243312 -0.859448620444444 -0.880012101111111 0.231116779442444
"6578" 4 "SITTING" 14 0.270402104518519 -0.0173026910777778 -0.104406419444444 -0.8249311185 -0.792411255546296 -0.81530229467037 0.434219899277778 0.218633251814815 0.271875892101852 -0.971638603518518 -0.971572919074074 -0.947318259259259 0.0915905146111111 0.0104941939 -0.0180722283196296 -0.85806168637037 -0.831134062383333 -0.906817561481482 -0.0336179923293333 -0.0884867305555556 0.0937413065740741 -0.876541813666667 -0.88269037962963 -0.872250181296296 -0.0906225762407407 -0.0443729650925926 -0.0530301460555556 -0.898073927407407 -0.908535249074074 -0.907447782037037 -0.79368436137037 -0.820659567238889 -0.79368436137037 -0.820659567238889 -0.857689620185185 -0.849488416 -0.84320228962963 -0.876270095740741 -0.906374684814815 -0.908492242777778 -0.84112126175 -0.807719814076852 -0.855128195740741 -0.819244030035185 -0.79728913037037 -0.808913396140741 -0.141712904587037 0.0573787757425926 0.0820828980481482 -0.870523774462963 -0.845630008333333 -0.903027258703704 -0.857932417846296 -0.827401086842593 -0.909370285925926 0.0846073242074074 -0.0259501340555556 -0.0539505385425926 -0.865172522046296 -0.886409225185185 -0.86974898462963 -0.881320091896296 -0.881423032962963 -0.885155313518519 -0.0221329692407407 -0.0397656247777778 0.0968892084074074 -0.826404915666667 -0.845428641277778 0.0693873008518519 -0.853376704685185 -0.845394522194444 0.3040717015 -0.882787557222222 -0.894401953333333 0.00175099748148148 -0.912178368888889 -0.910405632222222 0.310967974474074
